Part number,Part name,Location,Price,Balance,Unit,Value,WH
206425,"Axial Shims X26 0,3mm",030102,5.27,6.00,Pcs,31.62,STD
206762,Cylinder Support AC S45/S50,810405,27.78,2.00,Pcs,55.56,STD
206838,Shaft Gripper Cyl. X07/X12 Cromax,810406,15.77,9.00,Pcs,141.93,STD
206839,Shaft Long Gripper Cyl. X07/X12,810406,12.93,9.00,Pcs,116.37,STD
206844,UC X07 S50 Base,020104,597.40,3.00,Pcs,"1,792.20",STD
207066,Cover Hydraulic block X07,QUARANTINE,9.08,2.00,Pcs,18.16,STD
207080,Support Stud S45/S50,810603,3.40,2.00,Pcs,6.80,STD
207082,Guiding Knob S45/50,810604,4.04,2.00,Pcs,8.08,STD
207173,Bracket Connector Arm (Volvo FF),050201,6.50,2.00,Pcs,13.00,STD
207256,Wedge Shaft S60 FPL,050201,62.02,2.00,Pcs,124.04,STD
207257,Beam Cyl Conn S60,810504,74.84,1.00,Pcs,74.84,STD
207261,Support Stud S60,810604,5.63,5.00,Pcs,28.15,STD
207272,Wedge Shaft QCS40 FPL,810504,17.11,1.00,Pcs,17.11,STD
207273,Beam Cyl Conn QCS40 FPL,810404,177.87,1.00,Pcs,177.87,STD
207278,Guiding Knob QCS40 FPL,810605,18.92,7.00,Pcs,132.44,STD
207315,Piston S40 FPL,810603,5.78,4.00,Pcs,23.12,STD
207334,Spacer Shaft D25 SS5170,810507,7.78,4.00,Pcs,31.12,STD
207337,Support Cyl Grip AC S40 X04/06,810405,16.84,3.00,Pcs,50.52,STD
207484,Guiding Knob S60,810604,2.81,4.00,Pcs,11.24,STD
207501,Foundation Cover QC S70 FPL,030101,67.70,1.00,Pcs,67.70,STD
207503,Wedge Shaft S50,810504,25.68,2.00,Pcs,51.36,STD
207507,"Expander Part D80x40,5 QCS60/70 FPL",830202,14.70,7.00,Pcs,102.90,STD
207529,"Expander Part D70x40,5 QCS60/70 FPL",830202,13.33,3.00,Pcs,39.99,STD
207533,Clamp Part D65 QCS60/70 FPL Exp,830202,7.79,8.00,Pcs,62.32,STD
207549,Spacer Seal T10 shaft D80 QCS70,840301,10.61,6.00,Pcs,63.66,STD
207551,Spacer Seal T10 shaft D70 QCS70,840101,19.73,14.00,Pcs,276.22,STD
207559,"Spacer Seal T6,5 shaft D70 QCS60",840102,6.98,21.00,Pcs,146.58,STD
207560,"Spacer Seal T6,5 shaft D65 QCS60",840203,6.66,14.00,Pcs,93.24,STD
207561,"Spacer Seal T6,5 shaft D60 QCS60",840204,9.18,16.00,Pcs,146.88,STD
207563,Spacer Seal T8 shaftD45 QCS40X06,840108,5.13,36.00,Pcs,184.68,STD
207564,Spacer Seal T8 shaft D40 QCS40X06,840209,7.30,12.00,Pcs,87.60,STD
207565,Spacer Seal T8 shaftD35 QCS40X06,840209,6.72,35.00,Pcs,235.20,STD
207580,Spacer Seal T7 shaft D45 X07/X12,840207,9.56,18.00,Pcs,172.08,STD
207581,Spacer Seal T7 shaft D50 X07/X12,840206,5.94,38.00,Pcs,225.72,STD
207582,Spacer Seal T7 shaft D55 QC/X07/X12,840105,6.14,8.00,Pcs,49.12,STD
207602,Shaft D45 QCS40 FPL,830101,86.59,5.00,Pcs,432.95,STD
207611,Clamp Washer,810403,0.49,9.00,Pcs,4.41,STD
207612,Support Bolt Stud,810403,1.67,9.00,Pcs,15.03,STD
207614,Clamp plate,810403,0.46,8.00,Pcs,3.68,STD
207615,Support Ball-Bolt M14x2,810208,2.02,10.00,Pcs,20.20,STD
207616,Shaft D40 QCS40 FPL,830102,26.28,2.00,Pcs,52.56,STD
207616,Shaft D40 QCS40 FPL,830101,26.28,6.00,Pcs,157.68,STD
207618,Shaft Base D60 QCS45/50 FPL Exp,830201,66.25,3.00,Pcs,198.75,STD
207660,Cylinder Holder X18/X26/X32 FPL,810503,13.51,2.00,Pcs,27.02,STD
207688,Support Brace AC S70,030102,15.51,5.00,Pcs,77.55,STD
207689,Support Brace AC S60 for extra func,050301,11.10,2.00,Pcs,22.20,STD
207694,Foundation CoverX07/X12 S45/S50 FPL,030101,16.02,2.00,Pcs,32.04,STD
207703,Bellow Plate CAT 305.5E single,810202,18.04,26.00,Pcs,469.04,STD
207710,"Shims 0,2 mm S60 (Locking cylinder)",810606,2.14,7.00,Pcs,14.98,STD
207711,"Shims 0,3 mm S60 (Locking cylinder)",810605,1.89,1.00,Pcs,1.89,STD
207712,"Shims 0,2 mm S45/50 (Cylinder)",810605,2.77,4.00,Pcs,11.08,STD
207713,"Shims 0,3 mm S45/50 (Cylinder)",810605,4.04,5.00,Pcs,20.20,STD
207714,Piston S70 FPL,810501,9.63,4.00,Pcs,38.52,STD
207715,Piston S60 FPL,810603,12.11,2.00,Pcs,24.22,STD
207720,Expander Part D45x35,830202,14.51,7.00,Pcs,101.57,STD
207723,Expander Part D50x35,830202,8.79,9.00,Pcs,79.11,STD
207730,Connection Plate Indicator S70 FPL,050301,4.54,1.00,Pcs,4.54,STD
207732,Connection Plate Indicator S60 FPL,810404,3.36,1.00,Pcs,3.36,STD
207734,Connection Plate Indic. S45/S50 FPL,810404,9.08,1.00,Pcs,9.08,STD
207735,Connection Plate Indicator S40 FPL,810504,2.18,4.00,Pcs,8.72,STD
207749,Gear Pin X18-26,810604,2.84,13.00,Pcs,36.92,STD
207764,"Guiding Pin Tilt X04 L23,5",810604,5.95,2.00,Pcs,11.90,STD
207765,Support Ball-Bolt M12,810208,3.56,36.00,Pcs,128.16,STD
207766,GEOfit Glander Adapter,040204,8.30,11.00,Pcs,91.30,STD
207769,Cylinder Support Plate S60 FPL,800503,57.39,1.00,Pcs,57.39,STD
207771,Cylinder Support Plate S45/S50 FPL,800503,42.63,1.00,Pcs,42.63,STD
207772,Cylinder Support Plate S40 FPL,810403,13.20,2.00,Pcs,26.40,STD
207775,Shaft Base D80 QCS60 FPLW Expander,830201,112.10,2.00,Pcs,224.20,STD
207778,Shaft Base D65 QCS60 FPLW Expander,830202,52.55,2.00,Pcs,105.10,STD
207792,Segment Bearing X32,800504,94.52,2.00,Pcs,189.04,STD
207800,Shims Bearing X32 ,800603,6.69,2.00,Pcs,13.38,STD
207801,Shaft Gripper Cylinder Long X04/X06,810406,5.51,8.00,Pcs,44.08,STD
207802,Shaft Gripper Cylinder X04/X06,810406,4.76,2.00,Pcs,9.52,STD
207803,Shaft Gripper Arm X04/X06,800504,17.09,4.00,Pcs,68.36,STD
207812,Clamp Part D40 X07 Tilt Cyl Shaft,810503,6.31,1.00,Pcs,6.31,STD
207815,Expander Part D40x18 X07 Tilt Cyl,810503,4.84,2.00,Pcs,9.68,STD
207837,Plate Port adapter X04/X06/X07,810501,10.85,23.00,Pcs,249.55,STD
207838,Gear Wheel X32,030102,"2,955.67",1.00,Pcs,"2,955.67",STD
207841,Guiding Pin Motor X04/X06/X07,810605,1.66,6.00,Pcs,9.96,STD
207859,Guiding pin UC S70 X32 (dia25x 20) ,810604,7.41,14.00,Pcs,103.74,STD
207860,Support Plate Sensor Module X18,810407,20.43,2.00,Pcs,40.86,STD
207861,Support Plate Sensor Module X20/X26,810407,24.22,1.00,Pcs,24.22,STD
207864,Cover Hydraulic Block X18,030101,7.32,2.00,Pcs,14.64,STD
207865,Cover Hydraulic Block X20/X26/X32,030101,10.09,1.00,Pcs,10.09,STD
207869,"Shims Axial X32 0,3mm",030102,48.69,6.00,Pcs,292.14,STD
207870,Knob AC S40 FPL,810603,6.72,1.00,Pcs,6.72,STD
207885,Gripper Twin Arm X12 S45/S50 FPL w bushings,040203,134.80,11.00,Pcs,"1,482.80",STD
207885,Gripper Twin Arm X12 S45/S50 FPL w bushings,040201,134.80,2.00,Pcs,269.60,STD
207888,Foundation Cover QCS40 FPL,800503,8.32,3.00,Pcs,24.96,STD
207889,Support Plate Cent Lubr X20-X32,810507,18.92,1.00,Pcs,18.92,STD
207923,Cover Hydraulic block X12,030101,9.08,1.00,Pcs,9.08,STD
207924,Support Plate Sensor Module X12,810407,20.31,1.00,Pcs,20.31,STD
207945,Port Adapter Plate Right X32,810501,4.16,10.00,Pcs,41.60,STD
207946,Port Adapter Plate Left X32,810501,4.16,3.00,Pcs,12.48,STD
208010SP,Shaft D65 QCS60 FPL Expander,830101,86.00,7.00,Pcs,602.00,STD
208010SP,Shaft D65 QCS60 FPL Expander,830201,86.00,1.00,Pcs,86.00,STD
208011SP,Shaft D60 QCS60 FPL Expander,830201,112.16,6.00,Pcs,672.96,STD
208018,Indicator Bar Unit S45/50 FPL Green,810605,13.50,5.00,Pcs,67.50,STD
208019,Indicator Bar Unit S60 FPL Green,810604,13.75,4.00,Pcs,55.00,STD
208020,Indicator Bar Unit S70 FPL Green,810605,14.88,3.00,Pcs,44.64,STD
208026,Indicator Bar Unit S40 FPL Green,81 06 04,13.24,2.00,Pcs,26.48,STD
208036,Swivel Lock WU X18 S60 FPL,810404,18.40,5.00,Pcs,92.00,STD
208049,Gripper Twin Arm X18/20 S60 FPL w bushings,040201,204.33,3.00,Pcs,612.99,STD
208054,Swivel Lock WU X20 S60 FPL,810404,48.94,1.00,Pcs,48.94,STD
208063SP,Gripper Unit X26/X32 S70 FPL,040801,"1,973.02",4.00,Pcs,"7,892.08",STD
208063SP,Gripper Unit X26/X32 S70 FPL,040802,"1,973.02",1.00,Pcs,"1,973.02",STD
208067,Gripper Twin Arm X26/X32 S70 FPL w bushings,040201,207.55,2.00,Pcs,415.10,STD
208068,Swivel Lock WU X26 S70 FPL,810404,22.69,1.00,Pcs,22.69,STD
208089,Swivel Lock WU X12 FPL,810404,18.41,4.00,Pcs,73.64,STD
208107SP,"Shaft D44,4 X07 DF Expander L=354",830101,99.28,5.00,Pcs,496.40,STD
208111,UC X26 S70 Base Cast w bushings,020303,"1,430.03",3.00,Pcs,"4,290.09",STD
208111,UC X26 S70 Base Cast w bushings,020504,"1,430.03",2.00,Pcs,"2,860.06",STD
208111,UC X26 S70 Base Cast w bushings,020404,"1,430.03",1.00,Pcs,"1,430.03",STD
208112,Indicator Bar Unit S60 FPL Red,810604,15.64,7.00,Pcs,109.48,STD
208113,Indicator Bar Unit S70 FPL Red,810605,20.56,2.00,Pcs,41.12,STD
208114,Indicator Bar Unit S45/50 FPL Red,810605,17.41,2.00,Pcs,34.82,STD
208115,Indicator Bar Unit S40 FPL Red,810605,18.04,8.00,Pcs,144.32,STD
208122,FPL Unit S70 Heavy,810502,166.87,2.00,Pcs,333.74,STD
208128SP,"Shaft D49,8 X07/QCS45/50 FPL Exp",830102,100.17,2.00,Pcs,200.34,STD
208145SP,Shaft D70 QCS60 FPLW Expander,830202,162.07,2.00,Pcs,324.14,STD
208146SP,Shaft D65 QCS60 FPLW Expander,830202,95.61,4.00,Pcs,382.44,STD
208147SP,Shaft D60 QCS60 FPLW Expander,830201,117.40,1.00,Pcs,117.40,STD
208150,Cylinder Gripper S40 X04/X06/X07 FPL L/R,040102,197.02,2.00,Pcs,394.04,STD
208152,Shaft D75 Tilt X32,050201,91.42,4.00,Pcs,365.68,STD
208153,Shaft D40 Tilt Cylinder X32,810505,44.13,4.00,Pcs,176.52,STD
208163SP,Shaft Tilt Cylinder D40 X07 Exp,810503,52.93,2.00,Pcs,105.86,STD
208163SP,Shaft Tilt Cylinder D40 X07 Exp,QUARANTINE,52.93,1.00,Pcs,52.93,STD
208165,Cylinder Support S45/S50 X12 Left,810404,91.40,1.00,Pcs,91.40,STD
208168,Joystick Angle Adjustm. Unit M12,810208,14.96,2.00,Pcs,29.92,STD
208179,Cylinder Tilt X32 Left/Right,040201,535.58,1.00,Pcs,535.58,STD
208183,Swivel Lock WU X32 S70 FPL,810404,54.11,1.00,Pcs,54.11,STD
208195SP,Gripper Unit X12 S45/S50FPL/HS08,040603,"1,944.27",3.00,Pcs,"5,832.81",STD
208205,Cover Sensor X32,810207,16.71,1.00,Pcs,16.71,STD
208219,"Switch, XControl FNR (Gen3)",810205,82.14,3.00,Pcs,246.42,STD
208324,FPL Unit S60 Heavy Grease G2,810502,161.04,4.00,Pcs,644.16,STD
208345,Port adapter Left X18 X26 B20 S70,810501,4.04,1.00,Pcs,4.04,STD
208346,Port adapter Right X18 X26 B20 S70,810501,4.04,11.00,Pcs,44.44,STD
208347,Port adapter Plate 2+1 hole X12/X18,810501,2.77,35.00,Pcs,96.95,STD
208353,Shaft Clamp Plate QCS40 FPLW,810602,4.29,20.00,Pcs,85.80,STD
208357,Lock Segment Right S60 FPL Heavy G,830102,28.13,1.00,Pcs,28.13,STD
208373,Shaft D40 X04 DF Cast,830101,28.85,1.00,Pcs,28.85,STD
208374,Shaft D35 X04 DF Cast,830102,27.94,8.00,Pcs,223.52,STD
208377,Shaft D35 X04 DF Cast Short (CC130-205),830101,42.43,3.00,Pcs,127.29,STD
208416,Mounting plate EC 140/EC210/EC250,050101,27.24,3.00,Pcs,81.72,STD
208463,Support Plate Cent Lubr X04/X06/X07,030101,19.42,4.00,Pcs,77.68,STD
208480,Tilt cylinder ext. plate X04/X06+,810604,6.94,2.00,Pcs,13.88,STD
208492,Bracket WS Block Volvo EW160D/140E,810108,9.71,1.00,Pcs,9.71,STD
208505,Spacer T1 shaft D45 QCS45 X07,840107,0.94,27.00,Pcs,25.38,STD
208506,Spacer T2 shaft D45 QCS45-S50 X07,840207,1.63,28.00,Pcs,45.64,STD
208507,Spacer T3 shaft D45 X07,840207,2.33,28.00,Pcs,65.24,STD
208508,Spacer T5 shaft D45 X07,840207,5.05,33.00,Pcs,166.65,STD
208509,Spacer T10 shaft D45 X07/X12,840307,5.93,29.00,Pcs,171.97,STD
208510,Spacer T15 shaft D45 X07,840307,7.44,35.00,Pcs,260.40,STD
208511,Spacer T20 shaft D45 X07,840307,8.96,42.00,Pcs,376.32,STD
208512,Spacer T25 shaft D45 X07,840307,10.34,17.00,Pcs,175.78,STD
208513,Spacer T1 shaft D50 QCS45 X07,840106,0.94,58.00,Pcs,54.52,STD
208514,Spacer T2 shaft D50 QCS45 X07,840106,1.63,26.00,Pcs,42.38,STD
208515,Spacer T3 shaft D50 QCS45 X07,840106,2.26,16.00,Pcs,36.16,STD
208516,Spacer T5 shaft D50 QCS45/50 X07/12,840206,3.78,20.00,Pcs,75.60,STD
208517,Spacer T10 shaft D50 QCS45 X07,840206,7.82,36.00,Pcs,281.52,STD
208518,Spacer T15 shaft D50 QCS45 X07,840206,7.82,24.00,Pcs,187.68,STD
208519,Spacer T20 shaft D50 QCS45 X07,840306,12.36,16.00,Pcs,197.76,STD
208520,Spacer T25 shaft D50 QCS45 X07,840306,10.47,14.00,Pcs,146.58,STD
208521,Spacer T1 Shaft D55 QC X07/12,840306,0.95,25.00,Pcs,23.75,STD
208522,Spacer T2 Shaft D55 QC X07/12,840105,1.65,27.00,Pcs,44.55,STD
208524,Spacer T5 shaft D55 QCS45 X07,840105,6.18,29.00,Pcs,179.22,STD
208526,Spacer T15 shaft D55 QCS45 X07,840205,10.09,8.00,Pcs,80.72,STD
208527,Spacer T20 Shaft D55 QC X07/12,840205,9.96,13.00,Pcs,129.48,STD
208539,Spacer T1 Shaft D35 QCS40 FPL,840109,0.70,42.00,Pcs,29.40,STD
208540,Spacer T2 Shaft D35 QCS40 FPL,840109,1.29,57.00,Pcs,73.53,STD
208541,Spacer T3 Shaft D35 QCS40 FPL,840109,1.56,31.00,Pcs,48.36,STD
208542,Spacer T5 Shaft D35 QCS40 FPL,840109,4.41,26.00,Pcs,114.66,STD
208547,Spacer T1 Shaft D40 QCS40 FPL,840109,0.71,62.60,Pcs,44.45,STD
208548,Spacer T2 Shaft D40 QCS40 FPL,840109,1.14,22.00,Pcs,25.08,STD
208549,Spacer T3 Shaft D40 QCS40 FPL,840209,1.63,10.00,Pcs,16.30,STD
208550,Spacer T5 Shaft D40 QCS40 FPL,840209,5.42,43.00,Pcs,233.06,STD
208551,Spacer T10 Shaft D40 QCS40 FPL,840209,6.94,3.00,Pcs,20.82,STD
208553,Spacer T20 Shaft D40 QCS40 FPL,840309,8.96,23.00,Pcs,206.08,STD
208555,Spacer T1 Shaft D45 QCS40 FPL,840309,0.73,78.00,Pcs,56.94,STD
208556,Spacer T2 Shaft D45 QCS40 FPL,840309,1.16,25.00,Pcs,29.00,STD
208557,Spacer T3 Shaft D45 QCS40 FPL,840309,1.65,33.00,Pcs,54.45,STD
208558,Spacer T5 Shaft D45 QCS40 FPL,840108,3.78,17.00,Pcs,64.26,STD
208559,Spacer T10 Shaft D45 X06 QCS40 FPL,840108,4.92,37.00,Pcs,182.04,STD
208561,Spacer T20 Shaft D45 QCS40 FPL,840208,31.16,9.00,Pcs,280.44,STD
208564,Spacer T1 Shaft D60 QCS60 FPL,840104,1.18,34.00,Pcs,40.12,STD
208565,Spacer T2 Shaft D60 QCS60 FPL,840104,2.00,43.00,Pcs,86.00,STD
208566,Spacer T3 Shaft D60 QCS60 FPL,840204,2.79,37.00,Pcs,103.23,STD
208567,Spacer T5 Shaft D60 QCS60 FPL,840204,4.35,42.00,Pcs,182.70,STD
208568,Spacer T10 Shaft D60 QCS60 FPL,840204,6.24,43.00,Pcs,268.32,STD
208569,Spacer T15 Shaft D60 QCS60 FPL,840304,10.22,6.00,Pcs,61.32,STD
208570,Spacer T20 Shaft D60 QCS60 FPL,840304,12.49,7.00,Pcs,87.43,STD
208572,Spacer T1 Shaft D65 QCS60 FPL,840103,1.13,38.00,Pcs,42.94,STD
208573,Spacer T2 Shaft D65 QCS60 FPL,840103,2.00,38.00,Pcs,76.00,STD
208574,Spacer T3 Shaft D65 QCS60 FPL,840103,2.79,25.00,Pcs,69.75,STD
208575,Spacer T5 Shaft D65 QCS60 FPL,840103,4.92,31.00,Pcs,152.52,STD
208576,Spacer T10 Shaft D65 QCS60 FPL,840203,7.19,1.00,Pcs,7.19,STD
208577,Spacer T15 Shaft D65 QCS60 FPL,840203,9.08,25.00,Pcs,227.00,STD
208578,Spacer T20 Shaft D65 QCS60 FPL,840203,10.60,40.00,Pcs,424.00,STD
208579,Spacer T25 Shaft D65 QCS60 FPL,840303,11.79,16.00,Pcs,188.64,STD
208580,Spacer T1 shaft D70 QCS60 FPL,840102,1.19,52.00,Pcs,61.88,STD
208581,Spacer T2 shaft D70 QCS60 FPL,840102,2.01,33.00,Pcs,66.33,STD
208582,Spacer T3 shaft D70 QCS60 FPL,840102,2.80,53.00,Pcs,148.40,STD
208583,Spacer T5 shaft D70 QCS60 FPL,840102,5.30,36.00,Pcs,190.80,STD
208584,Spacer T10 shaft D70 QCS60 FPL,840202,8.07,25.00,Pcs,201.75,STD
208587,Spacer T25 shaft D70 QCS60 FPL,840202,21.70,26.00,Pcs,564.20,STD
208588,Spacer T1 shaft D75 QCS60 FPL,840202,1.20,18.00,Pcs,21.60,STD
208589,Spacer T2 shaft D75 QCS60 FPL,840202,2.02,1.00,Pcs,2.02,STD
208596,Spacer T1 Shaft D80 QCS60 FPL,840302,1.15,16.00,Pcs,18.40,STD
208597,Spacer T2 Shaft D80 QCS60 FPL,840302,2.02,11.00,Pcs,22.22,STD
208598,Spacer T3 Shaft D80 QCS60 FPL,840302,3.58,8.00,Pcs,28.64,STD
208599,Spacer T5 Shaft D80 QCS60 FPL,840302,5.99,8.00,Pcs,47.92,STD
208621,Spacer T1 Shaft D70 QCS70 FPL,840101,1.88,71.00,Pcs,133.48,STD
208623,Spacer T3 Shaft D70 QCS70 FPL,840101,4.61,49.00,Pcs,225.89,STD
208637,Spacer T1 Shaft D80 QCS70 FPL,840201,1.89,27.00,Pcs,51.03,STD
208638,Spacer T2 Shaft D80 QCS70 FPL,840201,3.27,44.00,Pcs,143.88,STD
208639,Spacer T3 Shaft D80 QCS70 FPL,840201,4.62,18.00,Pcs,83.16,STD
208640,Spacer T5 Shaft D80 QCS70 FPL,840201,11.86,16.00,Pcs,189.76,STD
208641,Spacer T10 Shaft D80 QCS70 FPL,840201,9.59,17.00,Pcs,163.03,STD
208643,Spacer T20 Shaft D80 QCS70 FPL,840201,15.51,12.00,Pcs,186.12,STD
208657,Spacer T30 shaft D45 X07/X12,840106,9.84,45.00,Pcs,442.80,STD
208658,Spacer T30 shaft D50 QCS45 X07,840306,11.98,10.00,Pcs,119.80,STD
208665,Spacer T30 Shaft D65 QCS60 FPL,840303,14.51,2.00,Pcs,29.02,STD
208666,Spacer T35 Shaft D65 QCS60 FPL,840303,13.87,4.00,Pcs,55.48,STD
208685,Spacer T30 Shaft D80 QCS70 FPL,840201,19.30,2.00,Pcs,38.60,STD
208685,Spacer T30 Shaft D80 QCS70 FPL,840305,19.30,38.00,Pcs,733.40,STD
208702,Spacer T1 shaft D60 QCS45 X07,840205,0.96,34.00,Pcs,32.64,STD
208703,Spacer T2 shaft D60 QCS45 X07,840205,2.52,21.00,Pcs,52.92,STD
208704,Spacer T3 shaft D60 QCS45 X07,840205,2.29,26.00,Pcs,59.54,STD
208705,Spacer T5 shaft D60 QCS45 X07,840305,5.93,28.00,Pcs,166.04,STD
208706,Spacer T10 shaft D60 QCS45 X07,840305,6.94,10.00,Pcs,69.40,STD
208708,Spacer T20 shaft D60 QCS45 X07,840104,9.21,16.00,Pcs,147.36,STD
208717,Cover Hydraulic Block WU X04/X06+,030101,27.43,1.00,Pcs,27.43,STD
208742,Spacer Seal T7 shaft D60 QCS45 X12,840305,7.82,45.00,Pcs,351.90,STD
208789,Spacer Seal T10 Shaft D50 QC X12 ,840206,22.83,62.00,Pcs,"1,415.46",STD
208791,"Expander Part D90x40,5 QCS70 FPLW",830202,25.67,5.00,Pcs,128.35,STD
208797,Shaft Base D90 QCS70 FPLW Exp,830201,109.02,4.00,Pcs,436.08,STD
208804,Clamp Part D90 QCS70 FPLW Exp,830202,17.11,4.00,Pcs,68.44,STD
208825,Bracket Dual feeder JCB JS 145-175,050201,24.47,1.00,Pcs,24.47,STD
208828,UC X20 S60 WU w bushing,020401,"3,020.90",3.00,Pcs,"9,062.70",STD
208841,Cylinder Tilt X20 Left/Right,030102,320.51,2.00,Pcs,641.02,STD
208856,"Bearing Slide 50,2x80x2,5 w hole",800601,3.70,13.00,Pcs,48.10,STD
208870,Tube Motor X04/X06 Upper (White),810401,21.61,3.00,Pcs,64.83,STD
208871,Tube Motor X04/X06 Lower (White),810401,22.03,3.00,Pcs,66.09,STD
208872,Tube Motor X07 Lower (White),810401,0.00,4.00,Pcs,0.00,STD
208873,Tube Motor X07 Upper (White),810401,0.00,4.00,Pcs,0.00,STD
209022,Cover Plate EW60,030101,5.55,1.00,Pcs,5.55,STD
209076,Hydraulic Block CS10 X04-X07 DT,800503,"1,149.26",3.00,Pcs,"3,447.78",STD
209082,Spacer T1 shaft D40 QCS45 X07,840208,6.94,16.00,Pcs,111.04,STD
209083,Spacer T2 shaft D40 QCS45 X07,840308,5.93,16.00,Pcs,94.88,STD
209084,Spacer T3 shaft D40 QCS45 X07,840308,10.85,16.00,Pcs,173.60,STD
209085,Spacer T5 shaft D40 QCS45 X07,840308,4.67,16.00,Pcs,74.72,STD
209086,Spacer T10 shaft D40 QCS45 X07,840308,10.97,4.00,Pcs,43.88,STD
209087,Spacer T15 shaft D40 QCS45 X07,840107,12.11,16.00,Pcs,193.76,STD
209088,Spacer T20 shaft D40 QCS45 X07,840107,12.87,16.00,Pcs,205.92,STD
209090,Spacer T30 shaft D40 QCS45 X07,840303,14.88,2.00,Pcs,29.76,STD
209117,Spacer T1 Shaft D90 QCS70 FPL,840301,1.90,12.00,Pcs,22.80,STD
209118,Spacer T2 Shaft D90 QCS70 FPL,840301,3.28,8.00,Pcs,26.24,STD
209120,Spacer T5 Shaft D90 QCS70 FPL,840301,8.58,10.00,Pcs,85.80,STD
209121,Spacer T10 Shaft D90 QCS70 FPL,840301,13.62,24.00,Pcs,326.88,STD
209124,Spacer T25 Shaft D90 QCS70 FPL,840301,21.57,10.00,Pcs,215.70,STD
209127,"Axial Shims X04/X06 0,2mm",800504,11.86,3.00,Pcs,35.58,STD
209128,Mount. Pl. Offset Boom Valve ECR88,810202,7.95,1.00,Pcs,7.95,STD
209132,Spacer Seal T10 shaft D90 QCS70 VCE,840401,14.79,19.00,Pcs,281.01,STD
209141,Shaft Tilt Cylinder X12 Central Lub,810504,13.21,2.00,Pcs,26.42,STD
209143,Shaft Tilt CylinderX18-X26 Cent Lub,810405,14.88,2.00,Pcs,29.76,STD
209168,Shaft D30 Tilt X07 Central Lubr,QUARANTINE,25.39,1.00,Pcs,25.39,STD
209200,Foundation Cover S60 FPL,030101,20.69,2.00,Pcs,41.38,STD
209308,Volvo ECU Base Plate,030101,67.00,2.00,Pcs,134.00,STD
209321,"Support Ball-Bolt M14x1,5",810208,5.64,38.00,Pcs,214.32,STD
209325,"Axial shims 0,2 X07",800504,20.06,2.00,Pcs,40.12,STD
209327,Spacer T43 shaft D60 QCS45,840104,18.42,13.00,Pcs,239.46,STD
209349SP,Shaft D50 DF X12 Expander,830101,103.79,3.00,Pcs,311.37,STD
209349SP,Shaft D50 DF X12 Expander,STALLED,103.79,2.00,Pcs,207.58,STD
209451,Indicator Bar Unit Red SQ60-5,800302,16.90,6.00,Pcs,101.40,STD
209452,Indicator Bar Unit Green SQ60-5,800302,15.26,6.00,Pcs,91.56,STD
209475SP,"Shaft D44,5 DF X12 Expander",830101,94.94,2.00,Pcs,189.88,STD
209480,Screw MC6SPB M6 H8x30 Mod.,800302,1.92,4.00,Pcs,7.68,STD
209480,Screw MC6SPB M6 H8x30 Mod.,850108,1.92,9.00,Pcs,17.28,STD
209491,UC WU X20 SQ60-5,020302,"2,362.00",2.00,Pcs,"4,724.00",STD
209507,Indicator Bar Unit SQ70-5 FPL Red,800601,18.42,2.00,Pcs,36.84,STD
209508,Indicator Bar Unit SQ70-5 FPL Green,810601,20.69,2.00,Pcs,41.38,STD
209518,UC X26 SQ70 -V1,020403,"4,201.50",3.00,Pcs,"12,604.50",STD
209522,Electrical Conn. Receptable 10 pol,810302,196.14,2.00,Pcs,392.28,STD
209531,UC X14 S50 WU w bushing,020304,"1,018.53",3.00,Pcs,"3,055.59",STD
209535SP,Door Unit SQ60-5,800204,113.74,1.00,Pcs,113.74,STD
209549,Cylinder Tilt X14 with valves,030103,367.87,3.00,Pcs,"1,103.61",STD
209573,UC Base X20 SQ60-5,020302,"1,480.00",1.00,Pcs,"1,480.00",STD
209639,"Shaft D37,8 X04 DF Cast",830101,28.89,7.00,Pcs,202.23,STD
209773,Shaft D30 X04 DF Cast,830102,34.23,12.00,Pcs,410.76,STD
209774,Shaft D30 X04 DF Cast Short,830102,42.47,12.00,Pcs,509.64,STD
209820,Piston SQ60-5,800507,7.06,3.00,Pcs,21.18,STD
209825,Indicator Conn. Brace SQ60-5,800406,10.60,5.00,Pcs,53.00,STD
209829,Support Bush,800406,4.71,4.00,Pcs,18.84,STD
209830,Position Guide Stud SQ60-5,800302,5.68,9.00,Pcs,51.12,STD
209874,Worm Turning Tool ,800507,28.76,1.00,Pcs,28.76,STD
209880,Gear Wheel X07 N,030102,598.54,1.00,Pcs,598.54,STD
209885,Worm X20/X26 N,030102,361.41,2.00,Pcs,722.82,STD
209932,Position Guide Stud SQ70,810601,10.17,4.00,Pcs,40.68,STD
209933,Piston SQ70,810601,13.09,6.00,Pcs,78.54,STD
209941,Cover Positioning Bar SQ70,800408,8.43,2.00,Pcs,16.86,STD
210000,Spacer T1 Shaft D50 QCS40 FPL,840208,3.53,2.00,Pcs,7.06,STD
210001,Spacer T2 Shaft D50 QCS40 FPL,840208,1.16,6.00,Pcs,6.96,STD
210002,Bracket Tilt Cyl X32 Lubr B,050301,167.38,2.00,Pcs,334.76,STD
210015SP,"Shaft D49,8 DF X12 Expander",830101,130.46,3.00,Pcs,391.38,STD
210022,FPL Unit S45/S50,810502,115.68,4.00,Pcs,462.72,STD
